Zeit von [CET/CEST],Zeit bis [CET/CEST],Leistung [MW],demand1,time
05.08.2022 11:00:00,05.08.2022 12:00:00,7513.6,9239.724029304029,"(2040, 5195)"
05.08.2022 12:00:00,05.08.2022 13:00:00,7312.1,8991.974622252748,"(2040, 5196)"
05.08.2022 13:00:00,05.08.2022 14:00:00,7208.7,8864.860867101646,"(2040, 5197)"
05.08.2022 14:00:00,05.08.2022 15:00:00,7061.0,8683.267983058606,"(2040, 5198)"
05.08.2022 15:00:00,05.08.2022 16:00:00,7065.0,8688.227421016483,"(2040, 5199)"
05.08.2022 16:00:00,05.08.2022 17:00:00,7246.7,8911.715595238094,"(2040, 5200)"
05.08.2022 17:00:00,05.08.2022 18:00:00,7468.6,9184.642508012821,"(2040, 5201)"
05.08.2022 18:00:00,05.08.2022 19:00:00,7370.1,9063.552578983516,"(2040, 5202)"
05.08.2022 19:00:00,05.08.2022 20:00:00,7035.8,8652.479616529303,"(2040, 5203)"
05.08.2022 20:00:00,05.08.2022 21:00:00,6752.8,8304.490787545788,"(2040, 5204)"
05.08.2022 21:00:00,05.08.2022 22:00:00,6398.7,7869.060612980768,"(2040, 5205)"
05.08.2022 22:00:00,05.08.2022 23:00:00,6097.6,7498.805586080586,"(2040, 5206)"
05.08.2022 23:00:00,06.08.2022 00:00:00,5637.1,6932.516678685897,"(2040, 5207)"
06.08.2022 00:00:00,06.08.2022 01:00:00,5404.1,6646.00375,"(2040, 5208)"
06.08.2022 01:00:00,06.08.2022 02:00:00,5117.5,6293.570155105312,"(2040, 5209)"
06.08.2022 02:00:00,06.08.2022 03:00:00,4966.2,6107.527809065933,"(2040, 5210)"
06.08.2022 03:00:00,06.08.2022 04:00:00,4868.2,5987.033396291207,"(2040, 5211)"
06.08.2022 04:00:00,06.08.2022 05:00:00,4952.7,6090.981943681319,"(2040, 5212)"
06.08.2022 05:00:00,06.08.2022 06:00:00,5114.8,6290.36675595238,"(2040, 5213)"
06.08.2022 06:00:00,06.08.2022 07:00:00,5417.4,6662.5462293956025,"(2040, 5214)"
06.08.2022 07:00:00,06.08.2022 08:00:00,5742.0,7061.785817307692,"(2040, 5215)"
06.08.2022 08:00:00,06.08.2022 09:00:00,6196.5,7620.787087912087,"(2040, 5216)"
06.08.2022 09:00:00,06.08.2022 10:00:00,6637.0,8162.57553228022,"(2040, 5217)"
06.08.2022 10:00:00,06.08.2022 11:00:00,6869.8,8448.926073717948,"(2040, 5218)"
06.08.2022 11:00:00,06.08.2022 12:00:00,7085.0,8713.633556547618,"(2040, 5219)"
06.08.2022 12:00:00,06.08.2022 13:00:00,6885.6,8468.436758241758,"(2040, 5220)"
06.08.2022 13:00:00,06.08.2022 14:00:00,6655.4,8185.357308836995,"(2040, 5221)"
06.08.2022 14:00:00,06.08.2022 15:00:00,6455.9,7940.032780448718,"(2040, 5222)"
06.08.2022 15:00:00,06.08.2022 16:00:00,6403.1,7875.131351304945,"(2040, 5223)"
06.08.2022 16:00:00,06.08.2022 17:00:00,6329.2,7784.278443223442,"(2040, 5224)"
06.08.2022 17:00:00,06.08.2022 18:00:00,6296.4,7743.973784340659,"(2040, 5225)"
06.08.2022 18:00:00,06.08.2022 19:00:00,6078.2,7475.643303571428,"(2040, 5226)"
06.08.2022 19:00:00,06.08.2022 20:00:00,5914.9,7274.832737522892,"(2040, 5227)"
06.08.2022 20:00:00,06.08.2022 21:00:00,5785.9,7116.206632326007,"(2040, 5228)"
06.08.2022 21:00:00,06.08.2022 22:00:00,5548.0,6823.639903846153,"(2040, 5229)"
06.08.2022 22:00:00,06.08.2022 23:00:00,5406.8,6650.005032051281,"(2040, 5230)"
06.08.2022 23:00:00,07.08.2022 00:00:00,5011.0,6163.225990155677,"(2040, 5231)"
07.08.2022 00:00:00,07.08.2022 01:00:00,4760.9,5855.645412087911,"(2040, 5232)"
07.08.2022 01:00:00,07.08.2022 02:00:00,4507.9,5544.49511389652,"(2040, 5233)"
07.08.2022 02:00:00,07.08.2022 03:00:00,4452.4,5476.258328754578,"(2040, 5234)"
07.08.2022 03:00:00,07.08.2022 04:00:00,4321.8,5315.650745192307,"(2040, 5235)"
07.08.2022 04:00:00,07.08.2022 05:00:00,4331.3,5327.360176282052,"(2040, 5236)"
07.08.2022 05:00:00,07.08.2022 06:00:00,4465.9,5492.939422504578,"(2040, 5237)"
07.08.2022 06:00:00,07.08.2022 07:00:00,4657.1,5728.137043269231,"(2040, 5238)"
07.08.2022 07:00:00,07.08.2022 08:00:00,4923.3,6055.585736607143,"(2040, 5239)"
07.08.2022 08:00:00,07.08.2022 09:00:00,5265.0,6475.901785714285,"(2040, 5240)"
07.08.2022 09:00:00,07.08.2022 10:00:00,5538.8,6812.704979395605,"(2040, 5241)"
07.08.2022 10:00:00,07.08.2022 11:00:00,5788.6,7119.991252289377,"(2040, 5242)"
07.08.2022 11:00:00,07.08.2022 12:00:00,5877.1,7228.880092147435,"(2040, 5243)"
07.08.2022 12:00:00,07.08.2022 13:00:00,5711.2,7024.85445054945,"(2040, 5244)"
07.08.2022 13:00:00,07.08.2022 14:00:00,5536.4,6809.87973672161,"(2040, 5245)"
07.08.2022 14:00:00,07.08.2022 15:00:00,5424.3,6672.025600961538,"(2040, 5246)"
07.08.2022 15:00:00,07.08.2022 16:00:00,5415.5,6661.2323746565935,"(2040, 5247)"
07.08.2022 16:00:00,07.08.2022 17:00:00,5440.5,6692.014285714285,"(2040, 5248)"
07.08.2022 17:00:00,07.08.2022 18:00:00,5645.3,6943.958098099817,"(2040, 5249)"
07.08.2022 18:00:00,07.08.2022 19:00:00,5756.2,7080.402740384615,"(2040, 5250)"
07.08.2022 19:00:00,07.08.2022 20:00:00,5760.7,7085.970927770145,"(2040, 5251)"
07.08.2022 20:00:00,07.08.2022 21:00:00,5756.5,7080.837648809524,"(2040, 5252)"
07.08.2022 21:00:00,07.08.2022 22:00:00,5535.2,6808.6571565934055,"(2040, 5253)"
07.08.2022 22:00:00,07.08.2022 23:00:00,5425.8,6674.119072802198,"(2040, 5254)"
07.08.2022 23:00:00,08.08.2022 00:00:00,5064.2,6229.354394459707,"(2040, 5255)"
08.08.2022 00:00:00,08.08.2022 01:00:00,4915.8,6046.839148351648,"(2040, 5256)"
08.08.2022 01:00:00,08.08.2022 02:00:00,4742.7,5833.939026442307,"(2040, 5257)"
08.08.2022 02:00:00,08.08.2022 03:00:00,4668.0,5742.078159340659,"(2040, 5258)"
08.08.2022 03:00:00,08.08.2022 04:00:00,4593.8,5650.831486950548,"(2040, 5259)"
08.08.2022 04:00:00,08.08.2022 05:00:00,4725.3,5812.616627747253,"(2040, 5260)"
08.08.2022 05:00:00,08.08.2022 06:00:00,5270.0,6482.685153388277,"(2040, 5261)"
08.08.2022 06:00:00,08.08.2022 07:00:00,6094.2,7496.577548076922,"(2040, 5262)"
08.08.2022 07:00:00,08.08.2022 08:00:00,6797.1,8361.26552026099,"(2040, 5263)"
08.08.2022 08:00:00,08.08.2022 09:00:00,7280.9,8956.440448717947,"(2040, 5264)"
08.08.2022 09:00:00,08.08.2022 10:00:00,7517.4,9247.408794642857,"(2040, 5265)"
08.08.2022 10:00:00,08.08.2022 11:00:00,7679.8,9447.226499542125,"(2040, 5266)"
08.08.2022 11:00:00,08.08.2022 12:00:00,7740.2,9521.571235119047,"(2040, 5267)"
08.08.2022 12:00:00,08.08.2022 13:00:00,7557.8,9297.235975274725,"(2040, 5268)"
08.08.2022 13:00:00,08.08.2022 14:00:00,7373.1,9070.069266826922,"(2040, 5269)"
08.08.2022 14:00:00,08.08.2022 15:00:00,7185.9,8839.825037774724,"(2040, 5270)"
08.08.2022 15:00:00,08.08.2022 16:00:00,7073.0,8700.98016826923,"(2040, 5271)"
08.08.2022 16:00:00,08.08.2022 17:00:00,6968.9,8572.959537545787,"(2040, 5272)"
08.08.2022 17:00:00,08.08.2022 18:00:00,6939.9,8537.324211881867,"(2040, 5273)"
08.08.2022 18:00:00,08.08.2022 19:00:00,6911.5,8502.426665521978,"(2040, 5274)"
08.08.2022 19:00:00,08.08.2022 20:00:00,6792.6,8356.196493818681,"(2040, 5275)"
08.08.2022 20:00:00,08.08.2022 21:00:00,6657.8,8190.404830586081,"(2040, 5276)"
08.08.2022 21:00:00,08.08.2022 22:00:00,6333.5,7791.48822973901,"(2040, 5277)"
08.08.2022 22:00:00,08.08.2022 23:00:00,5999.9,7381.126979166665,"(2040, 5278)"
08.08.2022 23:00:00,09.08.2022 00:00:00,5510.4,6778.971538461537,"(2040, 5279)"
09.08.2022 00:00:00,09.08.2022 01:00:00,5246.1,6453.855989010989,"(2040, 5280)"
09.08.2022 01:00:00,09.08.2022 02:00:00,4992.2,6141.5317593864465,"(2040, 5281)"
09.08.2022 02:00:00,09.08.2022 03:00:00,4913.1,6044.249041895604,"(2040, 5282)"
09.08.2022 03:00:00,09.08.2022 04:00:00,4808.6,5915.717400412087,"(2040, 5283)"
09.08.2022 04:00:00,09.08.2022 05:00:00,4916.3,6048.242058150183,"(2040, 5284)"
09.08.2022 05:00:00,09.08.2022 06:00:00,5391.6,6633.007259615384,"(2040, 5285)"
09.08.2022 06:00:00,09.08.2022 07:00:00,6187.7,7612.443423763736,"(2040, 5286)"
09.08.2022 07:00:00,09.08.2022 08:00:00,6758.6,8314.834183836996,"(2040, 5287)"
09.08.2022 08:00:00,09.08.2022 09:00:00,7041.2,8662.545915750914,"(2040, 5288)"
09.08.2022 09:00:00,09.08.2022 10:00:00,7107.0,8743.538066620878,"(2040, 5289)"
09.08.2022 10:00:00,09.08.2022 11:00:00,7188.3,8843.600264423076,"(2040, 5290)"
09.08.2022 11:00:00,09.08.2022 12:00:00,7280.7,8957.31953125,"(2040, 5291)"
09.08.2022 12:00:00,09.08.2022 13:00:00,7086.1,8717.947067307692,"(2040, 5292)"
09.08.2022 13:00:00,09.08.2022 14:00:00,6997.7,8609.229618246336,"(2040, 5293)"
09.08.2022 14:00:00,09.08.2022 15:00:00,6885.8,8471.599109432233,"(2040, 5294)"
09.08.2022 15:00:00,09.08.2022 16:00:00,6877.9,8461.919105425823,"(2040, 5295)"
09.08.2022 16:00:00,09.08.2022 17:00:00,6854.9,8433.661309523808,"(2040, 5296)"
09.08.2022 17:00:00,09.08.2022 18:00:00,6924.3,8519.08454842033,"(2040, 5297)"
09.08.2022 18:00:00,09.08.2022 19:00:00,6964.2,8568.214059065933,"(2040, 5298)"
09.08.2022 19:00:00,09.08.2022 20:00:00,6957.8,8560.379815705128,"(2040, 5299)"
09.08.2022 20:00:00,09.08.2022 21:00:00,6778.3,8339.574640567766,"(2040, 5300)"
09.08.2022 21:00:00,09.08.2022 22:00:00,6453.0,7939.38384271978,"(2040, 5301)"
09.08.2022 22:00:00,09.08.2022 23:00:00,6122.2,7532.422419871795,"(2040, 5302)"
09.08.2022 23:00:00,10.08.2022 00:00:00,5613.2,6906.208587454212,"(2040, 5303)"
10.08.2022 00:00:00,10.08.2022 01:00:00,5347.6,6579.4578571428565,"(2040, 5304)"
10.08.2022 01:00:00,10.08.2022 02:00:00,5088.6,6260.824481456044,"(2040, 5305)"
10.08.2022 02:00:00,10.08.2022 03:00:00,4990.7,6140.400520833333,"(2040, 5306)"
10.08.2022 03:00:00,10.08.2022 04:00:00,4841.4,5956.734199862636,"(2040, 5307)"
10.08.2022 04:00:00,10.08.2022 05:00:00,4923.1,6057.283958333333,"(2040, 5308)"
10.08.2022 05:00:00,10.08.2022 06:00:00,5362.9,6598.435792696885,"(2040, 5309)"
10.08.2022 06:00:00,10.08.2022 07:00:00,6170.5,7592.13064903846,"(2040, 5310)"
10.08.2022 07:00:00,10.08.2022 08:00:00,6740.7,8293.738452953296,"(2040, 5311)"
10.08.2022 08:00:00,10.08.2022 09:00:00,7008.3,8623.032857142856,"(2040, 5312)"
10.08.2022 09:00:00,10.08.2022 10:00:00,7117.0,8756.818389423077,"(2040, 5313)"
10.08.2022 10:00:00,10.08.2022 11:00:00,7178.8,8832.898731684982,"(2040, 5314)"
10.08.2022 11:00:00,10.08.2022 12:00:00,7263.0,8936.541191620878,"(2040, 5315)"
10.08.2022 12:00:00,10.08.2022 13:00:00,7096.1,8731.224690934067,"(2040, 5316)"
10.08.2022 13:00:00,10.08.2022 14:00:00,7046.8,8670.605029761904,"(2040, 5317)"
10.08.2022 14:00:00,10.08.2022 15:00:00,6941.1,8540.58814217033,"(2040, 5318)"
10.08.2022 15:00:00,10.08.2022 16:00:00,6897.3,8486.734466002747,"(2040, 5319)"
10.08.2022 16:00:00,10.08.2022 17:00:00,6889.7,8477.422532051281,"(2040, 5320)"
10.08.2022 17:00:00,10.08.2022 18:00:00,6972.1,8578.851410828755,"(2040, 5321)"
10.08.2022 18:00:00,10.08.2022 19:00:00,6989.4,8600.1782760989,"(2040, 5322)"
10.08.2022 19:00:00,10.08.2022 20:00:00,6974.9,8582.376524152929,"(2040, 5323)"
10.08.2022 20:00:00,10.08.2022 21:00:00,6781.2,8344.074093406593,"(2040, 5324)"
10.08.2022 21:00:00,10.08.2022 22:00:00,6452.8,7940.024148351647,"(2040, 5325)"
10.08.2022 22:00:00,10.08.2022 23:00:00,6135.0,7549.013564560439,"(2040, 5326)"
10.08.2022 23:00:00,11.08.2022 00:00:00,5618.8,6913.8703685897435,"(2040, 5327)"
11.08.2022 00:00:00,11.08.2022 01:00:00,5345.8,6577.977527472527,"(2040, 5328)"
11.08.2022 01:00:00,11.08.2022 02:00:00,5043.8,6206.397054716117,"(2040, 5329)"
11.08.2022 02:00:00,11.08.2022 03:00:00,4972.9,6119.183050595238,"(2040, 5330)"
11.08.2022 03:00:00,11.08.2022 04:00:00,4831.2,5944.848008241757,"(2040, 5331)"
11.08.2022 04:00:00,11.08.2022 05:00:00,4945.7,6085.769901556776,"(2040, 5332)"
11.08.2022 05:00:00,11.08.2022 06:00:00,5404.4,6650.239164377288,"(2040, 5333)"
11.08.2022 06:00:00,11.08.2022 07:00:00,6237.6,7675.5467307692315,"(2040, 5334)"
11.08.2022 07:00:00,11.08.2022 08:00:00,6930.9,8528.712048420328,"(2040, 5335)"
11.08.2022 08:00:00,11.08.2022 09:00:00,7199.4,8859.151785714284,"(2040, 5336)"
11.08.2022 09:00:00,11.08.2022 10:00:00,7237.9,8906.569012706044,"(2040, 5337)"
11.08.2022 10:00:00,11.08.2022 11:00:00,7270.0,8946.111149267399,"(2040, 5338)"
11.08.2022 11:00:00,11.08.2022 12:00:00,7361.8,9059.117933836995,"(2040, 5339)"
11.08.2022 12:00:00,11.08.2022 13:00:00,7144.7,8792.004800824176,"(2040, 5340)"
11.08.2022 13:00:00,11.08.2022 14:00:00,7073.1,8703.936959134615,"(2040, 5341)"
11.08.2022 14:00:00,11.08.2022 15:00:00,7019.0,8637.403353937727,"(2040, 5342)"
11.08.2022 15:00:00,11.08.2022 16:00:00,6988.8,8600.279999999999,"(2040, 5343)"
11.08.2022 16:00:00,11.08.2022 17:00:00,7086.8,8720.917435897434,"(2040, 5344)"
11.08.2022 17:00:00,11.08.2022 18:00:00,7171.5,8825.189122596154,"(2040, 5345)"
11.08.2022 18:00:00,11.08.2022 19:00:00,7185.2,8842.089354395603,"(2040, 5346)"
11.08.2022 19:00:00,11.08.2022 20:00:00,7072.7,8703.68761275183,"(2040, 5347)"
11.08.2022 20:00:00,11.08.2022 21:00:00,6893.6,8483.326025641025,"(2040, 5348)"
11.08.2022 21:00:00,11.08.2022 22:00:00,6542.0,8050.681353021977,"(2040, 5349)"
11.08.2022 22:00:00,11.08.2022 23:00:00,6195.6,7624.431881868132,"(2040, 5350)"
11.08.2022 23:00:00,12.08.2022 00:00:00,5659.1,6964.236415407509,"(2040, 5351)"
12.08.2022 00:00:00,12.08.2022 01:00:00,5363.1,6600.001771978022,"(2040, 5352)"
12.08.2022 01:00:00,12.08.2022 02:00:00,5034.8,6196.014146062271,"(2040, 5353)"
12.08.2022 02:00:00,12.08.2022 03:00:00,4943.7,6083.931356456043,"(2040, 5354)"
12.08.2022 03:00:00,12.08.2022 04:00:00,4832.5,5947.111478365384,"(2040, 5355)"
12.08.2022 04:00:00,12.08.2022 05:00:00,4921.2,6056.298214285714,"(2040, 5356)"
12.08.2022 05:00:00,12.08.2022 06:00:00,5341.0,6572.957652243589,"(2040, 5357)"
12.08.2022 06:00:00,12.08.2022 07:00:00,6167.6,7590.256909340658,"(2040, 5358)"
12.08.2022 07:00:00,12.08.2022 08:00:00,6783.1,8347.770783539378,"(2040, 5359)"
12.08.2022 08:00:00,12.08.2022 09:00:00,7115.4,8756.76379120879,"(2040, 5360)"
12.08.2022 09:00:00,12.08.2022 10:00:00,7122.9,8766.03464114011,"(2040, 5361)"
12.08.2022 10:00:00,12.08.2022 11:00:00,7150.6,8800.16549679487,"(2040, 5362)"
12.08.2022 11:00:00,12.08.2022 12:00:00,7202.0,8863.46413690476,"(2040, 5363)"
12.08.2022 12:00:00,12.08.2022 13:00:00,6955.7,8560.383811813186,"(2040, 5364)"
12.08.2022 13:00:00,12.08.2022 14:00:00,6892.6,8482.766056547618,"(2040, 5365)"
12.08.2022 14:00:00,12.08.2022 15:00:00,6893.2,8483.543933150184,"(2040, 5366)"
12.08.2022 15:00:00,12.08.2022 16:00:00,6894.5,8485.183319024725,"(2040, 5367)"
12.08.2022 16:00:00,12.08.2022 17:00:00,6895.1,8485.961213369963,"(2040, 5368)"
12.08.2022 17:00:00,12.08.2022 18:00:00,6925.4,8523.291770833333,"(2040, 5369)"
12.08.2022 18:00:00,12.08.2022 19:00:00,6851.6,8432.503173076922,"(2040, 5370)"
12.08.2022 19:00:00,12.08.2022 20:00:00,6649.3,8183.5635616987165,"(2040, 5371)"
12.08.2022 20:00:00,12.08.2022 21:00:00,6505.5,8006.62029532967,"(2040, 5372)"
12.08.2022 21:00:00,12.08.2022 22:00:00,6149.1,7568.017494848901,"(2040, 5373)"
12.08.2022 22:00:00,12.08.2022 23:00:00,5826.4,7170.88715201465,"(2040, 5374)"
12.08.2022 23:00:00,13.08.2022 00:00:00,5376.0,6616.584615384615,"(2040, 5375)"
13.08.2022 00:00:00,13.08.2022 01:00:00,5165.6,6357.661538461538,"(2040, 5376)"
13.08.2022 01:00:00,13.08.2022 02:00:00,4863.2,5985.504757326007,"(2040, 5377)"
13.08.2022 02:00:00,13.08.2022 03:00:00,4758.5,5856.669854624542,"(2040, 5378)"
13.08.2022 03:00:00,13.08.2022 04:00:00,4627.4,5695.340992445053,"(2040, 5379)"
13.08.2022 04:00:00,13.08.2022 05:00:00,4578.3,5634.935583791209,"(2040, 5380)"
13.08.2022 05:00:00,13.08.2022 06:00:00,4782.1,5885.798388850732,"(2040, 5381)"
13.08.2022 06:00:00,13.08.2022 07:00:00,5092.1,6267.374866071429,"(2040, 5382)"
13.08.2022 07:00:00,13.08.2022 08:00:00,5461.6,6722.188044871795,"(2040, 5383)"
13.08.2022 08:00:00,13.08.2022 09:00:00,5868.0,7222.422527472527,"(2040, 5384)"
13.08.2022 09:00:00,13.08.2022 10:00:00,6194.5,7624.319084821428,"(2040, 5385)"
13.08.2022 10:00:00,13.08.2022 11:00:00,6380.4,7853.1651785714275,"(2040, 5386)"
13.08.2022 11:00:00,13.08.2022 12:00:00,6441.6,7928.528626373625,"(2040, 5387)"
13.08.2022 12:00:00,13.08.2022 13:00:00,6296.9,7750.463248626373,"(2040, 5388)"
13.08.2022 13:00:00,13.08.2022 14:00:00,6127.1,7541.50203926282,"(2040, 5389)"
13.08.2022 14:00:00,13.08.2022 15:00:00,5964.6,7341.52408653846,"(2040, 5390)"
13.08.2022 15:00:00,13.08.2022 16:00:00,6001.2,7386.607520604395,"(2040, 5391)"
13.08.2022 16:00:00,13.08.2022 17:00:00,6021.5,7411.6283424908415,"(2040, 5392)"
13.08.2022 17:00:00,13.08.2022 18:00:00,6073.9,7476.160212339743,"(2040, 5393)"
13.08.2022 18:00:00,13.08.2022 19:00:00,5995.2,7379.325329670329,"(2040, 5394)"
13.08.2022 19:00:00,13.08.2022 20:00:00,5854.1,7205.6827604166665,"(2040, 5395)"
13.08.2022 20:00:00,13.08.2022 21:00:00,5865.2,7219.379075091575,"(2040, 5396)"
13.08.2022 21:00:00,13.08.2022 22:00:00,5612.1,6907.87453125,"(2040, 5397)"
13.08.2022 22:00:00,13.08.2022 23:00:00,5460.9,6721.795305631867,"(2040, 5398)"
13.08.2022 23:00:00,14.08.2022 00:00:00,5059.8,6228.112221840659,"(2040, 5399)"
14.08.2022 00:00:00,14.08.2022 01:00:00,4814.4,5926.076703296702,"(2040, 5400)"
14.08.2022 01:00:00,14.08.2022 02:00:00,4534.7,5581.818083218865,"(2040, 5401)"
14.08.2022 02:00:00,14.08.2022 03:00:00,4446.3,5473.030882554945,"(2040, 5402)"
14.08.2022 03:00:00,14.08.2022 04:00:00,4330.3,5330.269174107142,"(2040, 5403)"
14.08.2022 04:00:00,14.08.2022 05:00:00,4308.2,5303.090416666666,"(2040, 5404)"
14.08.2022 05:00:00,14.08.2022 06:00:00,4462.6,5493.171470924908,"(2040, 5405)"
14.08.2022 06:00:00,14.08.2022 07:00:00,4646.2,5719.197767857142,"(2040, 5406)"
14.08.2022 07:00:00,14.08.2022 08:00:00,4966.9,6113.988953182234,"(2040, 5407)"
14.08.2022 08:00:00,14.08.2022 09:00:00,5276.1,6494.627857142857,"(2040, 5408)"
14.08.2022 09:00:00,14.08.2022 10:00:00,5595.8,6888.195360576923,"(2040, 5409)"
14.08.2022 10:00:00,14.08.2022 11:00:00,5717.8,7038.404974816849,"(2040, 5410)"
14.08.2022 11:00:00,14.08.2022 12:00:00,5774.9,7108.726061698717,"(2040, 5411)"
14.08.2022 12:00:00,14.08.2022 13:00:00,5572.9,6860.102108516483,"(2040, 5412)"
14.08.2022 13:00:00,14.08.2022 14:00:00,5377.7,6619.846513850732,"(2040, 5413)"
14.08.2022 14:00:00,14.08.2022 15:00:00,5192.0,6391.283058608059,"(2040, 5414)"
14.08.2022 15:00:00,14.08.2022 16:00:00,5156.7,6347.858741414834,"(2040, 5415)"
14.08.2022 16:00:00,14.08.2022 17:00:00,5210.7,6414.362156593405,"(2040, 5416)"
14.08.2022 17:00:00,14.08.2022 18:00:00,5466.5,6729.282775297619,"(2040, 5417)"
14.08.2022 18:00:00,14.08.2022 19:00:00,5662.7,6970.838149038461,"(2040, 5418)"
14.08.2022 19:00:00,14.08.2022 20:00:00,5753.6,7082.769853479853,"(2040, 5419)"
14.08.2022 20:00:00,14.08.2022 21:00:00,5770.4,7103.483937728937,"(2040, 5420)"
14.08.2022 21:00:00,14.08.2022 22:00:00,5539.6,6819.395982142857,"(2040, 5421)"
14.08.2022 22:00:00,14.08.2022 23:00:00,5418.5,6670.349650869962,"(2040, 5422)"
14.08.2022 23:00:00,15.08.2022 00:00:00,4995.0,6149.035971840659,"(2040, 5423)"
15.08.2022 00:00:00,15.08.2022 01:00:00,4826.5,5941.633653846153,"(2040, 5424)"
15.08.2022 01:00:00,15.08.2022 02:00:00,4579.2,5637.222692307692,"(2040, 5425)"
15.08.2022 02:00:00,15.08.2022 03:00:00,4474.9,5508.849822573259,"(2040, 5426)"
15.08.2022 03:00:00,15.08.2022 04:00:00,4337.9,5340.220060096152,"(2040, 5427)"
15.08.2022 04:00:00,15.08.2022 05:00:00,4354.7,5360.926810897436,"(2040, 5428)"
15.08.2022 05:00:00,15.08.2022 06:00:00,4536.4,5584.637621336995,"(2040, 5429)"
15.08.2022 06:00:00,15.08.2022 07:00:00,4720.6,5811.428207417583,"(2040, 5430)"
15.08.2022 07:00:00,15.08.2022 08:00:00,5001.5,6157.26672676282,"(2040, 5431)"
15.08.2022 08:00:00,15.08.2022 09:00:00,5341.3,6575.619647435897,"(2040, 5432)"
15.08.2022 09:00:00,15.08.2022 10:00:00,5625.0,6924.91200206044,"(2040, 5433)"
15.08.2022 10:00:00,15.08.2022 11:00:00,5786.7,7124.01325892857,"(2040, 5434)"
15.08.2022 11:00:00,15.08.2022 12:00:00,5860.4,7214.7789583333315,"(2040, 5435)"
15.08.2022 12:00:00,15.08.2022 13:00:00,5730.3,7054.644745879121,"(2040, 5436)"
15.08.2022 13:00:00,15.08.2022 14:00:00,5601.7,6896.35572172619,"(2040, 5437)"
15.08.2022 14:00:00,15.08.2022 15:00:00,5557.2,6841.60276098901,"(2040, 5438)"
15.08.2022 15:00:00,15.08.2022 16:00:00,5583.0,6873.397716346153,"(2040, 5439)"
15.08.2022 16:00:00,15.08.2022 17:00:00,5781.8,7118.1794139194135,"(2040, 5440)"
15.08.2022 17:00:00,15.08.2022 18:00:00,5934.5,7306.207775297619,"(2040, 5441)"
15.08.2022 18:00:00,15.08.2022 19:00:00,6064.9,7466.783307005493,"(2040, 5442)"
15.08.2022 19:00:00,15.08.2022 20:00:00,6124.5,7540.194720123625,"(2040, 5443)"
15.08.2022 20:00:00,15.08.2022 21:00:00,6136.3,7554.757442765568,"(2040, 5444)"
15.08.2022 21:00:00,15.08.2022 22:00:00,5856.3,7210.066601991758,"(2040, 5445)"
15.08.2022 22:00:00,15.08.2022 23:00:00,5723.6,7046.723878205129,"(2040, 5446)"
15.08.2022 23:00:00,16.08.2022 00:00:00,5268.4,6486.32550595238,"(2040, 5447)"
16.08.2022 00:00:00,16.08.2022 01:00:00,5027.2,6189.394725274724,"(2040, 5448)"
16.08.2022 01:00:00,16.08.2022 02:00:00,4774.3,5878.056295215201,"(2040, 5449)"
16.08.2022 02:00:00,16.08.2022 03:00:00,4699.1,5785.497924679487,"(2040, 5450)"
16.08.2022 03:00:00,16.08.2022 04:00:00,4642.6,5715.962105082417,"(2040, 5451)"
16.08.2022 04:00:00,16.08.2022 05:00:00,4807.4,5918.89113095238,"(2040, 5452)"
16.08.2022 05:00:00,16.08.2022 06:00:00,5351.5,6588.819971955128,"(2040, 5453)"
16.08.2022 06:00:00,16.08.2022 07:00:00,6317.9,7778.69741414835,"(2040, 5454)"
16.08.2022 07:00:00,16.08.2022 08:00:00,7090.9,8730.467703182234,"(2040, 5455)"
16.08.2022 08:00:00,16.08.2022 09:00:00,7491.8,9224.107234432233,"(2040, 5456)"
16.08.2022 09:00:00,16.08.2022 10:00:00,7590.6,9345.795916895604,"(2040, 5457)"
16.08.2022 10:00:00,16.08.2022 11:00:00,7626.0,9389.425206043956,"(2040, 5458)"
16.08.2022 11:00:00,16.08.2022 12:00:00,7693.8,9472.947214972526,"(2040, 5459)"
16.08.2022 12:00:00,16.08.2022 13:00:00,7493.9,9226.864375,"(2040, 5460)"
16.08.2022 13:00:00,16.08.2022 14:00:00,7425.3,9142.443123282967,"(2040, 5461)"
16.08.2022 14:00:00,16.08.2022 15:00:00,7352.8,9053.219166666668,"(2040, 5462)"
16.08.2022 15:00:00,16.08.2022 16:00:00,7285.3,8970.150716002747,"(2040, 5463)"
16.08.2022 16:00:00,16.08.2022 17:00:00,7253.7,8931.284189560438,"(2040, 5464)"
16.08.2022 17:00:00,16.08.2022 18:00:00,7293.4,8980.20746680403,"(2040, 5465)"
16.08.2022 18:00:00,16.08.2022 19:00:00,7412.4,9126.772046703296,"(2040, 5466)"
16.08.2022 19:00:00,16.08.2022 20:00:00,7325.2,9019.4459775641,"(2040, 5467)"
16.08.2022 20:00:00,16.08.2022 21:00:00,7136.8,8787.511776556776,"(2040, 5468)"
16.08.2022 21:00:00,16.08.2022 22:00:00,6770.1,8336.034359546702,"(2040, 5469)"
16.08.2022 22:00:00,16.08.2022 23:00:00,6437.4,7926.417190934064,"(2040, 5470)"
16.08.2022 23:00:00,17.08.2022 00:00:00,5894.9,7258.4667553800355,"(2040, 5471)"
17.08.2022 00:00:00,17.08.2022 01:00:00,5536.2,6816.826483516483,"(2040, 5472)"
17.08.2022 01:00:00,17.08.2022 02:00:00,5278.5,6499.545870535714,"(2040, 5473)"
